[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.08%,0.58%,22.93MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.71%,0.99%,39.11MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.87%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.21%,1.14%,45.27MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.44%,0.88%,35.08MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.67%,1.22%,48.19MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.80%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.18%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.26%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.43%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.25%,1.14%,45.29MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.33%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.86%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.16%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.18%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.26%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.43%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.25%,1.14%,45.29MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.33%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.86%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.16%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.17%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,12.07%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.84%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.03%,1.14%,45.3MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.71%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.58%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.79%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.17%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,12.07%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.84%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.03%,1.14%,45.3MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.71%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.58%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.79%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.98%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.96%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.15%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.26%,1.14%,45.3MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.55%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.17%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.34%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.98%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.96%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.15%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.26%,1.14%,45.3MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.55%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.17%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.34%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.26%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.23%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.38%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.42%,1.14%,45.3MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.13%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.50%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.82%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.26%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.23%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.38%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.42%,1.14%,45.3MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.13%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.50%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.82%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.78%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.05%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.76%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.77%,1.14%,45.3MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.89%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.85%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.92%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.78%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.05%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.76%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.77%,1.14%,45.3MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.89%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.85%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.92%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.16%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.70%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.14%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.55%,1.14%,45.3MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.42%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.32%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.20%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.16%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.70%,0.99%,39.12MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.14%,0.56%,22.09MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.55%,1.14%,45.3MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.42%,0.89%,35.09MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.32%,1.22%,48.2MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.20%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.81%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.94%,0.99%,39.13MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.91%,0.56%,22.1MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.57%,1.12%,44.45MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.82%,0.89%,35.1MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.49%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.64%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.81%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.94%,0.99%,39.13MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.91%,0.56%,22.1MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.57%,1.12%,44.45MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.82%,0.89%,35.1MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.49%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.64%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.81%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.94%,0.99%,39.13MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.91%,0.56%,22.1MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.77%,1.12%,44.45MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.64%,0.89%,35.1MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.49%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.07%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.72%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.91%,0.99%,39.13MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.59%,0.56%,22.1MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.77%,1.12%,44.45MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.64%,0.89%,35.1MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.82%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.07%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.72%,0.58%,22.95MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.91%,0.99%,39.13MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.59%,0.56%,22.1MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.77%,1.12%,44.45MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.64%,0.89%,35.1MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.82%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.07%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.71%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.84%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.01%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.53%,1.12%,44.47MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.66%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.54%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.92%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.71%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.84%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.01%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.53%,1.12%,44.47MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.66%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.54%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.92%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.59%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.23%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.02%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.55%,1.12%,44.48MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.01%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.54%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.02%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.59%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.23%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.02%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.55%,1.12%,44.48MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.01%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.54%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.02%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.85%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.39%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.33%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.55%,1.12%,44.48MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.32%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.61%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.69%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.85%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.39%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.33%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.55%,1.12%,44.48MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.32%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.61%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.69%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.77%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.07%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.43%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.66%,1.12%,44.48MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.96%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.86%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.32%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.77%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.07%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.43%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.66%,1.12%,44.48MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.96%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.86%,1.22%,48.21MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.32%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.59%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.70%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.92%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.51%,1.10%,43.61MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.79%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.66%,1.22%,48.22MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.95%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.59%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.70%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.92%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.51%,1.10%,43.61MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.79%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.66%,1.22%,48.22MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.95%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.39%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.76%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.05%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.44%,1.10%,43.61MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.86%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.26%,1.22%,48.22MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.93%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.39%,0.58%,22.96MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.76%,0.99%,39.14MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.05%,0.56%,22.11MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.44%,1.10%,43.61MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.86%,0.86%,34.23MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.26%,1.22%,48.22MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.93%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.22%,0.58%,22.97MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.56%,0.99%,39.15MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.99%,0.56%,22.12MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.80%,1.10%,43.63MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.10%,0.86%,34.24MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.57%,1.22%,48.23MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.48%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.22%,0.58%,22.97MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.56%,0.99%,39.15MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.99%,0.56%,22.12MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.80%,1.10%,43.63MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.10%,0.86%,34.24MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.57%,1.22%,48.23MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.48%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.61%,0.58%,22.98MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.34%,0.99%,39.15MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.53%,0.56%,22.12MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.42%,1.10%,43.64MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.72%,0.86%,34.24MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.82%,1.22%,48.23MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.17%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.61%,0.58%,22.98MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.34%,0.99%,39.15MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.53%,0.56%,22.12MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.42%,1.10%,43.64MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.72%,0.86%,34.24MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.82%,1.22%,48.23MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.17%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.60%,0.58%,22.98MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.73%,0.99%,39.16MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.42%,0.56%,22.12MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.48%,1.10%,43.65MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.59%,0.86%,34.25MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.05%,1.22%,48.23MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.50%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.60%,0.58%,22.98MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.73%,0.99%,39.16MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.42%,0.56%,22.12MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.48%,1.10%,43.65MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.59%,0.86%,34.25MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.05%,1.22%,48.23MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.50%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.60%,0.58%,22.98MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.73%,0.99%,39.16MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.47%,0.56%,22.13MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.48%,1.10%,43.65MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.89%,0.86%,34.25MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.12%,1.22%,48.23MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.50%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.78%,0.58%,22.98MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.74%,0.99%,39.16MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.47%,0.56%,22.13MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.24%,1.08%,42.78MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.89%,0.86%,34.25MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.12%,1.22%,48.23MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.74%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.78%,0.58%,22.98MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.74%,0.99%,39.16MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.47%,0.56%,22.13MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.24%,1.08%,42.78MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.89%,0.86%,34.25MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.12%,1.22%,48.23MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.74%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.08%,0.58%,22.98MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.45%,0.99%,39.16MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.11%,0.56%,22.13MiB / 3.871GiB
